Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality,isolation_outlier,lof_outlier,Pressure_Temp_Ratio,Efficiency_Ratio,Power_Index,Pressure_Difference,Temp_Interaction,Volume_Fill_Ratio,Melt temperature_squared,Mold temperature_squared,APVs - Specific injection pressure peak value_squared,time_to_fill_squared,Process_Stability
106.07,81.337,1.9578387199205871,1.3454723665996355,75.62,905.5,922.5,116.9,106.5,4.9890711161804155,6.818486811223955,8.969999999999999,18.590000000000003,4.0,1,1,0.06428289630643873,56.203309616169776,12449.85,1.8294156950435392,8627.41559,9.495164137296275,11250.844899999998,6615.707569,46.491762394835014,3.833132453220283,1.1182600850825548
106.27356796490012,80.6575,2.0622953828448654,1.4398351280479205,74.82,886.9,904.0,120.5,106.7,4.997212273764115,6.839583498878803,8.649999999999999,18.73,1.0,1,1,0.06435827487355812,51.96428295331175,12857.35,1.8423712251146886,8571.76030812893,9.082113142377603,11294.071247990247,6505.63230625,46.77990243813522,4.25306224610325,1.151108876965068
106.167,81.274,2.075433520282297,1.4350845252893227,74.84,910.5,926.3,122.3,105.6,4.9883896851489355,6.839262282536836,8.87,18.69,2.0,1,1,0.0644198506366087,52.15023831778254,12914.88,1.8508725973879008,8628.616758,9.005347469504983,11271.431889,6605.463076,46.775508569330974,4.3074242971113685,1.1782413301050039
106.114,81.91749999999999,2.237726520645549,1.3762440252663892,75.66,900.5,917.5,116.6,103.6,4.9883896851489355,6.7818518620929815,8.84,18.73,4.0,1,1,0.06391100007626686,54.97571550608916,12079.759999999998,1.793462176944046,8692.593594999998,8.370102345927727,11260.180996000001,6710.476806249998,45.993514679374044,5.007419981200435,1.1467299376794102
105.817,81.181,1.9724129689213126,1.4516138272405332,75.72,889.6,910.7,115.1,106.9,4.9924713234685845,6.802394763324311,8.81,18.75,3.0,1,1,0.06428451726399644,52.16263346288252,12304.19,1.8099234398557265,8590.329876999998,9.506122853295846,11197.237489,6590.354761,46.27257451610201,3.8904129199689867,1.1022451098989843
106.191,81.22,2.0622953828448654,1.4350845252893227,74.83,910.8,925.2,120.2,105.5,4.9883896851489355,6.824373670043086,8.83,18.74,1.0,1,1,0.06426508527128558,52.14327008711474,12681.1,1.8359839848941508,8624.83302,9.086962108283837,11276.528481000001,6596.6884,46.57207598837734,4.25306224610325,1.1573497180750427
105.40700000000004,80.6575,1.9867778568164165,1.4562867329399256,75.73,895.3,915.6,114.8,107.1,4.995860008514102,6.799501693541883,8.77,18.8,3.0,1,1,0.0645071171131128,52.00212175738059,12295.08,1.803641685027781,8501.865102500004,9.462557646039423,11110.635649000009,6505.63230625,46.23322328047893,3.947286252336033,1.0961995431479865
106.274739059901,81.162,2.1075429717907106,1.4298184658643702,74.83,879.7630138050932,904.0,120.5,106.7,4.987707789452551,6.839583498878803,8.85,18.73,1.0,1,1,0.06435756567723701,52.33531513720024,12857.35,1.8518757094262526,8625.470371579686,8.887126028128257,11294.320162250046,6587.270244000001,46.77990243813522,4.44173737794442,1.1604471283291498
105.505,80.6575,2.0622953828448654,1.556037135706985,74.81,908.6,902.344823440673,120.5,106.50349562132968,4.997212273764115,6.839583498878803,8.8,18.909999999999997,1.0,1,1,0.06482710297027443,48.07725875128944,12833.671222370225,1.8423712251146886,8509.7695375,9.169394528689825,11131.305025,6505.63230625,46.77990243813522,4.25306224610325,1.1236291135820606
106.235,81.328,2.075433520282297,1.4422019930581866,74.83,912.5,928.7,115.1,103.3,4.9890711161804155,6.810142450115136,8.78,18.79,2.0,1,1,0.06410450840226983,51.88593578443414,11889.83,1.8210713339347206,8639.88008,9.053530173996714,11285.875225,6614.243584000001,46.37804019086019,4.3074242971113685,1.1340118023047647
105.998,81.337,1.9724129689213126,1.4445632692438664,75.72,889.8,911.4,124.1,109.6,4.9856593080260785,6.8082663804813945,8.81,18.76,2.0,1,1,0.0642301400071831,52.417226446325486,13601.359999999999,1.822607072455316,8621.559326,9.511192785484273,11235.576004,6615.707569,46.35249110759323,3.8904129199689867,1.1597859684699097
106.323,80.6575,2.1075429717907106,1.4317120680913096,74.83,919.8972294390736,938.2,120.5,104.3,4.990432586778736,6.822741904655181,8.68,18.89,1.0,1,1,0.06416995292321681,52.266095723953626,12568.15,1.8323093178764447,8575.7473725,8.963043815875215,11304.580328999999,6505.63230625,46.5498070975378,4.44173737794442,1.1783080812913254
106.78499999999997,81.91749999999999,2.237726520645549,1.3532545070416904,75.65,903.8,919.7,116.6,106.8,5.005957704545144,6.824917000673133,8.969999999999999,18.590000000000003,4.0,-1,1,0.06391269373669649,55.902270863576305,12452.88,1.8189592961279883,8747.560237499996,8.307538847346313,11403.036224999993,6710.476806249998,46.57949206607715,5.007419981200435,1.1109669700880096
106.097,81.91749999999999,2.237726520645549,1.3862943611198906,75.63,900.3,916.0,115.1,102.7,4.991792206294776,6.78716831599302,8.81,18.75,3.0,1,1,0.06397134995327879,54.55551297121615,11820.77,1.7953761096982435,8691.200997499998,8.379039988582214,11256.573408999999,6710.476806249998,46.06565374961952,5.007419981200435,1.1402841917564857
105.992,81.364,1.9867778568164165,1.463255402256019,75.72,895.5,914.5,117.2,105.3,4.993149979755236,6.778784897685177,8.76,18.81,3.0,1,1,0.06395562776138931,51.74763057990858,12341.16,1.785634917929941,8623.933088000002,9.46759092138306,11234.304064000002,6620.100496000001,45.951924689084635,3.947286252336033,1.1366254083544238
105.9,81.28,1.9724129689213126,1.449269160281279,75.73,896.1,913.6,123.8,107.9,4.984291318756654,6.802950164616011,8.8,18.76,3.0,1,1,0.06423937832498593,52.25392361574993,13358.02,1.8186588458593569,8607.552,9.511192785484273,11214.810000000001,6606.4384,46.28013094224901,3.8904129199689867,1.1697655136008482
106.435,81.355,2.075433520282297,1.463255402256019,74.82,916.9,936.7,113.9,103.5,4.987707789452551,6.808928924675242,8.81,18.76,2.0,1,1,0.06397264926645597,51.13256365542472,11788.650000000001,1.8212211352226912,8659.019425,9.039075362649196,11328.409225000001,6618.636025000001,46.36151310127915,4.3074242971113685,1.1242474774536972
106.78499999999997,81.91749999999999,2.237726520645549,1.3762440252663892,75.62,902.5,918.2,124.7,104.4,4.9890711161804155,6.776962988732113,8.78,18.79,4.0,1,1,0.06346362306252859,54.946650893080395,13018.68,1.7878918725516977,8747.560237499996,8.396915273891189,11403.036224999993,6710.476806249998,45.9272273506449,5.007419981200435,1.2152231455832563
105.89,81.102,1.9724129689213126,1.4747630091074988,75.74,892.4,912.3,116.6,107.8,4.997887721273753,6.777874358127617,8.73,18.84,2.0,1,1,0.06400863498090109,51.35740422851841,12569.48,1.779986636853864,8587.89078,9.551752242991666,11212.6921,6577.534404000001,45.939580814563854,3.8904129199689867,1.1057524309589366
105.942,81.137,2.075433520282297,1.420695787837223,74.82,908.1,924.3,116.6,106.8,4.987025428457122,6.833462674400282,8.87,18.7,2.0,1,1,0.06450192250854508,52.66433577163004,12452.88,1.84643724594316,8595.816053999999,9.010165739954154,11223.707363999998,6583.212769,46.696212122421855,4.3074242971113685,1.11123669743841
106.27547080674002,81.402,2.0622953828448654,1.4317586914629388,74.82,919.4079018187168,938.2,127.3,99.197776241856,4.9890711161804155,6.829685623560215,8.81,18.77,1.0,1,1,0.06426398840405866,52.257409328907656,12627.87691558827,1.840614507379799,8651.03587461025,9.10150900600254,11294.475695194249,6626.285604000001,46.644605716665076,4.25306224610325,1.3095246076946723
106.236,81.365,2.0622953828448654,1.4398351280479205,74.79,918.2,935.0,114.8,102.4,4.9924713234685845,6.818158745170381,8.83,18.74,2.0,1,1,0.0641793624117096,51.943447234405056,11755.52,1.8256874217017964,8643.89214,9.086962108283837,11286.087696,6620.263224999999,46.48728867434334,4.25306224610325,1.1416060294598127
106.297,81.409,2.075433520282297,1.4279160358107101,74.81,884.3,901.1,121.4,106.4,4.9890711161804155,6.834216375647267,8.85,18.71,1.0,1,1,0.06429359601538394,52.39103569386421,12916.960000000001,1.8451452594668512,8653.532473000001,9.014984010403328,11299.052209,6627.425281000001,46.70651346916526,4.3074242971113685,1.1626538215945836
106.46446047161996,81.058,2.0622953828448654,1.4398351280479205,74.83,901.6,919.9,127.3,99.197776241856,4.997212273764115,6.774909365648708,8.85,18.71,1.0,1,-1,0.06363540786885107,51.97122819294732,12627.87691558827,1.7776970918845931,8629.79623690857,9.072415210565133,11334.681343513128,6570.399364000001,45.899396912754575,4.25306224610325,1.3093422530320806
105.902,81.362,2.075433520282297,1.433241849084168,74.82,879.0989213550276,896.55,120.5,106.43702565937942,5.001258132283659,6.844495939342946,8.8,18.8,1.0,1,1,0.06463046910674912,52.203331941367374,12825.661591955219,1.8432378070592872,8616.398524,9.058348444445889,11215.233604000001,6619.775043999999,46.847124663682074,4.3074242971113685,1.1545987547191894
106.281,81.295,2.075433520282297,1.4422019930581866,74.8,886.1,902.4,116.9,102.3,4.9924713234685845,6.8239387928890265,8.79,18.78,2.0,1,1,0.06420657307410568,51.86513425999831,11958.87,1.831467469420442,8640.113895,9.048711903547542,11295.650961000001,6608.877025000001,46.56614064909574,4.3074242971113685,1.1637380315931851
105.831,81.216,1.9867778568164165,1.4609379041156565,75.72,894.1,911.6,120.5,105.1,4.987025428457122,6.788521191058439,8.72,18.85,3.0,1,1,0.06414492153583012,51.829718283499034,12664.55,1.8014957626013164,8595.170495999999,9.487724022757615,11200.200561000001,6596.038655999999,46.084019961449485,3.947286252336033,1.1689678110790998
106.125,81.91749999999999,2.237726520645549,1.3962446919730587,75.65,900.3,915.5,111.8,100.2,4.989752083179832,6.753554597904837,8.72,18.85,4.0,1,1,0.06363773472701849,54.18104751617542,11202.36,1.763802514725005,8693.494687499999,8.423728201854653,11262.515625,6710.476806249998,45.61049970688156,5.007419981200435,1.1346062734023235
106.042,81.91749999999999,2.237726520645549,1.3812818192963463,75.63,901.1,917.5,114.5,104.4,4.991112627607392,6.776050787984709,8.79,18.78,4.0,1,1,0.06389968868924303,54.75348979727214,11953.800000000001,1.7849381603773171,8686.695534999999,8.392446452563947,11244.905764000001,6710.476806249998,45.9148642813482,5.007419981200435,1.1167039986461842
106.244,81.321,2.075433520282297,1.4586150226995167,74.8,909.9,925.8,113.0,102.7,4.990432586778736,6.810803752905687,8.78,18.78,2.0,1,1,0.06410530244442686,51.28152311331928,11605.1,1.820371166126951,8639.868324,9.048711903547542,11287.787536,6613.105041,46.38704776059419,4.3074242971113685,1.1195191099784871
105.797,80.802,2.0622953828448654,1.4350845252893227,74.8,917.3,936.5,117.8,107.8,4.987025428457122,6.827412526299598,8.86,18.71,2.0,1,1,0.06453313918447214,52.12236539511135,12698.84,1.8403870978424761,8548.609194,9.072415210565133,11193.005208999999,6528.9632040000015,46.61356180427266,4.25306224610325,1.1156370221795149
106.47191690705756,81.027,2.0622953828448654,1.4350845252893227,74.82,919.6880369977944,938.2,127.3,106.492142031296,4.997212273764115,6.783664893751086,8.85,18.89,1.0,1,-1,0.06371318457309964,52.13630185644694,13556.44968058398,1.7864526199869717,8627.100011228153,9.159696596877358,11336.26908986337,6565.374729,46.01810939071094,4.25306224610325,1.2194548693120935
106.478,81.362,2.075433520282297,1.4398351280479205,74.82,879.1,896.55,120.5,104.3,4.987707789452551,6.822741904655181,8.8,18.77,1.0,1,1,0.06407654073757191,51.96428295331175,12568.15,1.83503411520263,8663.263035999998,9.043893633098367,11337.564483999999,6619.775043999999,46.5498070975378,4.3074242971113685,1.1782541370592452
105.895,81.181,1.9724129689213126,1.4609379041156565,75.75,893.9,915.3,122.6,107.3,4.9924713234685845,6.7933540186721615,8.74,18.83,3.0,1,1,0.06415179204563164,51.850253037177126,13154.98,1.800882695203577,8596.661994999999,9.546682310803241,11213.751025,6590.354761,46.149658823009204,3.8904129199689867,1.169944535537385
106.075,81.464,1.9578387199205871,1.3506671834767394,75.64,903.5,919.9,119.6,105.6,4.984975547315678,6.800504088235161,8.91,18.66,4.0,1,1,0.064110337857508,56.001952905449144,12629.759999999998,1.815528540919483,8641.2938,9.530917848410352,11251.905625000001,6636.383296,46.24685585410313,3.833132453220283,1.1531338565511227
106.124,81.91749999999999,2.237726520645549,1.3837912309017721,75.62,900.3,916.4,115.1,101.4,4.984975547315678,6.772965952633498,8.78,18.79,4.0,1,1,0.06382124639698371,54.64697153104583,11671.14,1.7879904053178208,8693.412769999999,8.396915273891189,11262.303376,6710.476806249998,45.87306779553259,5.007419981200435,1.1554075444060834
106.153,81.291,2.075433520282297,1.4327007339340463,74.82,911.4,925.6,113.0,103.7,4.987707789452551,6.829469360583593,8.84,18.73,2.0,1,1,0.06433609375696958,52.223048559870634,11718.1,1.841761571131042,8629.283523,9.024620551301675,11268.459409000001,6608.226680999999,46.641651747150064,4.3074242971113685,1.1066594802913234
106.45400290313228,81.058,2.1075429717907106,1.4350845252893227,74.81,901.6,935.9,113.9,99.197776241856,5.001258132283659,6.836796190041643,8.83,18.73,1.0,1,1,0.06422300715420518,52.129333625779154,11298.6267139474,1.8355380577579847,8628.948567322097,8.887126028128257,11332.454734100096,6570.399364000001,46.74178214416793,4.44173737794442,1.191893171936098
105.828,81.054,1.9867778568164165,1.4838746894587547,75.77,894.2,915.8,116.0,104.0,4.993149979755236,6.767112949179671,8.75,18.82,4.0,1,1,0.06394444711399318,51.06226323439563,12064.0,1.773962969424435,8577.782712,9.472624196726699,11199.565584,6569.750916,45.793817666955185,3.947286252336033,1.1423274779347246
105.923,80.954,2.075433520282297,1.4327007339340463,74.82,902.9,919.5,116.6,105.7,4.9883896851489355,6.825351452727321,8.83,18.74,2.0,1,1,0.06443691599300738,52.223048559870634,12324.619999999999,1.8369617675783854,8574.890542,9.029438821750848,11219.681929,6553.5501159999985,46.58542245324695,4.3074242971113685,1.1234031664814301
106.097,81.91749999999999,2.237726520645549,1.3686394258811698,75.66,903.5,920.3,115.7,104.3,4.995860008514102,6.792232187726598,8.86,18.71,4.0,1,1,0.06401907865186196,55.28117820461579,12067.51,1.7963721792124963,8691.200997499998,8.36116470327324,11256.573408999999,6710.476806249998,46.13441809198925,5.007419981200435,1.129926815977707
106.27,81.43,2.075433520282297,1.4469189829363254,74.81,911.8,926.7,120.8,106.0,4.993149979755236,6.815310988590857,8.79,18.78,2.0,1,1,0.06413203151021792,51.702963940789054,12804.8,1.8221610088356215,8653.5661,9.048711903547542,11293.312899999999,6630.844900000001,46.44846387120729,4.3074242971113685,1.1582455603057606
106.253,81.296,2.075433520282297,1.43746264769429,74.83,912.1,930.4,116.9,105.8,4.997212273764115,6.816735880594968,8.82,18.75,2.0,1,1,0.0641557027151701,52.05700483419751,12368.02,1.8195236068308533,8637.943888000002,9.034257092200022,11289.700009,6609.039616000001,46.46788806579085,4.3074242971113685,1.1270834935230172
106.119,81.446,1.9578387199205871,1.3532545070416904,75.63,905.1,919.7,117.2,105.3,4.983606621708336,6.809921918633374,8.85,18.72,4.0,1,1,0.06417250368579966,55.88749167762426,12341.16,1.8263152969250376,8642.968074,9.561563886508134,11261.242161,6633.450916,46.375036537883254,3.833132453220283,1.1309642111395142
106.136,81.91749999999999,2.237726520645549,1.366091653802371,75.61,900.7,916.2,115.7,104.7,4.987025428457122,6.823503726534546,8.969999999999999,18.6,4.0,1,1,0.06429019113716879,55.347677287645816,12113.79,1.8364782980774237,8694.395779999999,8.312007668673557,11264.850496,6710.476806249998,46.56020310603083,5.007419981200435,1.1240789160166098
106.017,80.955,2.075433520282297,1.415853163361435,74.81,921.0,937.0,125.2,110.93703959690664,4.987025428457122,6.8206711720750235,8.86,18.71,2.0,1,1,0.06433563647410344,52.83740004676086,13889.317357532713,1.8336457436179012,8582.606235,9.014984010403328,11239.604288999999,6553.712025,46.52155523757528,4.3074242971113685,1.14817402381774
105.851,81.193,1.9867778568164165,1.4586150226995167,75.76,893.1,912.9,122.0,109.2,4.994505912166372,6.791446156581754,8.73,18.84,3.0,1,1,0.06416043454083338,51.93968169873087,13322.4,1.7969402444153824,8594.360243,9.482690747413974,11204.434201,6592.303249,46.12374089774908,3.947286252336033,1.14198476475937
105.924,80.861,2.0622953828448654,1.425515074273172,74.83,921.4,937.4,120.8,109.6,4.987707789452551,6.8218705398249675,8.88,18.69,2.0,1,1,0.06440344529875162,52.493306700494635,13239.679999999998,1.8341627503724167,8565.120564,9.062717278752665,11219.893776,6538.501321000001,46.5379176621318,4.25306224610325,1.121329173789806
105.944,80.6575,2.094822643718138,1.4308342621311008,74.82,908.6,918.2,120.5,99.197776241856,5.001258132283659,6.844495939342946,8.68,18.8,1.0,1,1,0.06460484727160525,52.29117164734526,11953.33203714365,1.8432378070592872,8545.17818,8.97450677095582,11224.131136,6505.63230625,46.847124663682074,4.38828190863425,1.2275796103892305
105.982,81.292,1.9724129689213126,1.4562867329399256,75.75,890.2,912.3,121.4,106.8,4.984291318756654,6.790434636405594,8.75,18.82,3.0,1,1,0.06407158419736932,52.01585531654007,12965.52,1.8061433176489405,8615.488744,9.541612378614818,11232.184324,6608.389264,46.11000255129677,3.8904129199689867,1.164923801998793
106.16,81.096,2.094822643718138,1.410986973710262,74.8,920.6,937.6,116.3,109.6,4.987707789452551,6.83915518748988,8.9,18.67,2.0,1,1,0.06442308955811869,53.01253760217899,12746.48,1.8514473980373296,8609.15136,8.912449011369423,11269.9456,6576.561216000001,46.77404367856974,4.38828190863425,1.080726470042546
106.211,81.466,2.075433520282297,1.43746264769429,74.81,910.1,926.9,113.6,103.4,4.986342601527212,6.808376835001858,8.82,18.75,2.0,1,1,0.06410237014058674,52.04309142919037,11746.24,1.8220342334746462,8652.585325999999,9.034257092200022,11280.776521,6636.709155999999,46.353995127389915,4.3074242971113685,1.1189265022208326
105.902,81.162,2.0622953828448654,1.425515074273172,74.83,885.6531199402178,918.2,107.3,104.3,4.997212273764115,6.829685623560215,8.83,18.71,1.0,1,1,0.06449061985194061,52.493306700494635,11191.39,1.8324733497960999,8595.218124,9.072415210565133,11215.233604000001,6587.270244000001,46.644605716665076,4.25306224610325,1.0665692170877095
106.089,81.428,1.9724129689213126,1.3376291891386096,75.65,905.7,922.7,118.7,108.0,4.998562712861986,6.83238497195736,8.969999999999999,18.590000000000003,4.0,1,1,0.06440238829621696,56.555284987998945,12819.6,1.833822259095374,8638.615092,9.425003938281057,11254.875920999999,6630.519184,46.681484405028776,3.8904129199689867,1.119703707793031
105.982,81.237,2.075433520282297,1.4327007339340463,74.82,908.8,925.8,116.0,103.5,4.993828175779875,6.815201297371529,8.84,18.73,2.0,1,1,0.0643052716251017,52.223048559870634,12006.0,1.8213731215916544,8609.659733999999,9.024620551301675,11232.184324,6599.450168999999,46.446968723694575,4.3074242971113685,1.1417381098183303
106.45836229926124,81.027,2.0622953828448654,1.4398351280479205,74.83,901.6,918.2,105.2,106.7,4.997212273764115,6.836796190041643,8.84,18.76,1.0,1,1,0.06422037726658779,51.97122819294732,11224.84,1.8395839162775287,8626.00172202224,9.096660040096307,11333.382903440766,6565.374729,46.74178214416793,4.25306224610325,1.0040947718478614
106.151,81.136,2.1806434221888034,1.4182774069729414,74.81,921.4,938.0,122.0,110.0,4.990432586778736,6.8311981562599815,8.93,18.64,2.0,1,1,0.06435359211180283,52.74708574796275,13420.0,1.8407655694812455,8612.667535999999,8.547935811206699,11268.034801,6583.050495999999,46.665268250089774,4.755205734735296,1.1290723602423192
105.947,81.316,1.9724129689213126,1.4747630091074988,75.74,895.7,914.0,109.1,102.6,4.986342601527212,6.780717045811413,8.72,18.85,3.0,1,1,0.06400102924869429,51.35740422851841,11193.659999999998,1.7943744442842018,8615.186252000001,9.556822175180091,11224.766809,6612.291856000001,45.978123655357464,3.8904129199689867,1.0850781326680798
106.037,81.485,1.9578387199205871,1.3532545070416904,75.66,905.5,921.2,114.8,105.1,4.996536369716754,6.79794041297493,8.88,18.68,4.0,1,1,0.0641091356128043,55.90966045655232,12065.48,1.8014040432581764,8640.424945,9.541133194442946,11243.845369,6639.805225,46.211993858357765,3.833132453220283,1.1112317631810256
106.45617981582556,80.6575,2.0622953828448654,1.431504926199976,74.82,903.1,902.8691261710457,107.3,104.9,4.997212273764115,6.836796190041643,8.82,18.75,1.0,1,1,0.06422169386380046,52.26667308691323,11255.77,1.8395839162775287,8586.48932349495,9.09181107419007,11332.918220979387,6505.63230625,46.74178214416793,4.25306224610325,1.022617437492374
105.696,81.003,1.9867778568164165,1.463255402256019,75.73,892.8,912.7,122.0,110.93703959690664,5.006292544662118,6.7943625916270465,8.77,18.79,3.0,1,1,0.06428211655717385,51.7544646568473,13534.31883082261,1.7880700469649282,8561.693088,9.457524370695785,11171.644416,6561.486009,46.163363026500996,3.947286252336033,1.1242350660249631
106.78499999999997,81.91749999999999,2.237726520645549,1.3787660946990992,75.67,903.3,918.4,111.8,105.2,4.987025428457122,6.792119935383212,8.82,18.75,4.0,1,1,0.06360556197390284,54.88240557330659,11761.36,1.80509450692609,8747.560237499996,8.379039988582214,11403.036224999993,6710.476806249998,46.13289321663005,5.007419981200435,1.0805028793873246
105.443,80.666,1.9724129689213126,1.556037135706985,75.74,893.5,917.3,105.2,99.197776241856,4.993149979755236,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.0638597684902528,48.67493086248712,10435.606060643251,1.74041558916249,8505.665038,9.587241768310637,11118.226249,6507.003556,45.3409052709143,3.8904129199689867,1.0887561970872306
105.937,81.497,1.9578387199205871,1.3454723665996355,75.65,904.9,920.3,116.3,106.2,4.9890711161804155,6.822197390620491,8.969999999999999,18.590000000000003,4.0,1,1,0.06439862739760888,56.22560661813335,12351.06,1.8331262744400751,8633.547688999999,9.495164137296275,11222.647969,6641.761009,46.54237723658903,3.833132453220283,1.1137405492049042
106.1,81.417,1.9724129689213126,1.3506671834767394,75.64,906.6,923.4,117.5,106.2,4.995183189537334,6.805279487392901,8.89,18.68,4.0,1,1,0.06414024022047975,56.001952905449144,12478.5,1.8100962978555666,8638.3437,9.470633327976875,11257.21,6628.727889000001,46.31182890153058,3.8904129199689867,1.126905517728746
106.1,81.91749999999999,2.237726520645549,1.366091653802371,75.63,903.1,920.3,114.2,104.2,4.989752083179832,6.785700632974831,8.76,18.8,4.0,1,1,0.06395570813359878,55.36231759376607,11899.640000000001,1.795948549794999,8691.44675,8.401384095218434,11257.21,6710.476806249998,46.04573308035502,5.007419981200435,1.1168425837980545
106.072,81.493,1.9724129689213126,1.3532545070416904,75.65,905.5,920.8,114.5,107.5,4.987025428457122,6.811574720508168,8.96,18.61,4.0,1,1,0.0642165201043458,55.902270863576305,12308.75,1.8245492920510458,8644.125496,9.435143802657905,11251.269184,6641.109048999999,46.39755017306593,3.8904129199689867,1.0831132741771858
105.976,81.388,1.9867778568164165,1.4906543764441333,75.72,889.3,909.9,114.2,101.9,4.998562712861986,6.7644621091556605,8.71,18.86,3.0,1,1,0.06383013238049805,50.79648320667432,11636.980000000001,1.7658993962936744,8625.174688000001,9.492757298101251,11230.912576,6624.006544000001,45.75794762620265,3.947286252336033,1.1466669432806367
106.13,81.91749999999999,2.237726520645549,1.355835153635182,75.65,900.5,917.1,118.1,106.1,4.987025428457122,6.809480709713797,8.969999999999999,18.6,4.0,1,1,0.06416169518245357,55.795868544322566,12530.409999999998,1.8224552812566746,8693.904274999999,8.312007668673557,11263.576899999998,6710.476806249998,46.369027535964314,5.007419981200435,1.1336199754979563
106.78499999999997,81.91749999999999,2.237726520645549,1.3762440252663892,75.62,900.9,916.9,113.6,104.6,4.994505912166372,6.776621010957336,8.76,18.8,4.0,1,1,0.06346042057365114,54.946650893080395,11882.56,1.782115098790964,8747.560237499996,8.401384095218434,11403.036224999993,6710.476806249998,45.922592326148425,5.007419981200435,1.1053301913722562
105.933,81.334,1.9724129689213126,1.463255402256019,75.73,890.9,910.8,116.3,107.0,4.991112627607392,6.780149154376991,8.72,18.84,3.0,1,1,0.06400412670628595,51.7544646568473,12444.1,1.789036526769599,8615.954622000001,9.551752242991666,11221.800489000001,6615.219556000001,45.97042255559902,3.8904129199689867,1.1111942874107144
105.858,80.692,2.0622953828448654,1.463255402256019,74.81,915.1,931.7,120.2,106.6,4.993149979755236,6.802061374423073,8.84,18.73,2.0,1,1,0.06425646974648182,51.125729578486016,12813.32,1.8089113946678372,8541.893736,9.082113142377603,11205.916164,6511.198863999999,46.268038941418304,4.25306224610325,1.1480341397396978
105.574,80.975,1.9867778568164165,1.556037135706985,75.75,895.5,914.4,105.2,99.197776241856,4.9856593080260785,6.733565568917726,8.649999999999999,18.909999999999997,3.0,1,1,0.06378052900257379,48.681357444327965,10435.606060643251,1.7479062608916474,8548.85465,9.51792367481944,11145.869476,6556.9506249999995,45.3409052709143,3.947286252336033,1.0828902176761925
105.999,81.07,2.1806434221888034,1.410986973710262,74.81,921.2,937.0,126.7,110.93703959690664,4.991792206294776,6.8311981562599815,8.9,18.67,2.0,1,1,0.06444587360503384,53.019624839826335,14055.722916928073,1.8394059499652053,8593.338929999998,8.56169321862817,11235.788000999999,6572.344899999999,46.665268250089774,4.755205734735296,1.1616778379179395
105.40700000000004,80.737,2.075433520282297,1.4747630091074988,74.81,915.3,931.7,116.6,104.6,4.997887721273753,6.813664355582541,8.83,18.73,2.0,1,1,0.06464147879725766,50.726794432736504,12196.359999999999,1.8157766343087882,8510.244959000003,9.024620551301675,11110.635649000009,6518.463168999999,46.42602195053605,4.3074242971113685,1.134695934985844
106.237,81.402,2.0622953828448654,1.4327202527139318,74.81,886.9,902.7623253550414,113.9,104.9,4.997212273764115,6.822741904655181,8.81,18.75,1.0,1,1,0.06422189919383248,52.21535736532731,11948.11,1.825529630891066,8647.904274,9.09181107419007,11286.300168999998,6626.285604000001,46.5498070975378,4.25306224610325,1.1052156030880929
106.117,81.91749999999999,2.237726520645549,1.3686394258811698,75.64,900.9,918.2,118.7,104.3,4.990432586778736,6.78897174299217,8.85,18.72,4.0,1,1,0.0639762878991318,55.266565151957955,12380.41,1.798539156213434,8692.8393475,8.365633524600481,11260.817689000001,6710.476806249998,46.090137327146145,5.007419981200435,1.1599175300038198
106.049,81.45,1.9578387199205871,1.3454723665996355,75.63,905.7,918.6,119.6,107.8,4.98292145552874,6.815420667779341,8.94,18.63,4.0,1,1,0.064266713196535,56.210741950157626,12892.88,1.8324992122506005,8637.691050000001,9.51559482936146,11246.390401,6634.102500000001,46.449958878793794,3.833132453220283,1.1252641741450713
106.27324433417937,81.402,2.1075429717907106,1.556037135706985,74.82,884.9639697942192,902.9480171074782,120.5,106.53443774531486,4.991112627607392,6.829685623560215,8.83,18.89,1.0,1,1,0.06426533476369711,48.08368533313027,12837.399748310441,1.8385729959528225,8650.854635290869,8.963043815875215,11294.002461312188,6626.285604000001,46.644605716665076,4.44173737794442,1.1540754113457197
106.27478511665429,81.362,2.1075429717907106,1.425515074273172,74.81,886.9,926.3,107.3,106.2,4.990432586778736,6.783664893751086,8.81,18.8,1.0,1,-1,0.06383136777274952,52.47927668400379,11395.26,1.7932323069723504,8646.729066661226,8.92034006026755,11294.329951591044,6619.775043999999,46.01810939071094,4.44173737794442,1.0552423547687952
105.885,81.312,1.9867778568164165,1.463255402256019,75.71,890.9,909.6,126.7,106.0,4.986342601527212,6.786039520298041,8.76,18.81,3.0,1,1,0.06408877102798358,51.74079650296987,13430.2,1.7996969187708292,8609.72112,9.46759092138306,11211.633225000001,6611.641344,46.05033237104686,3.947286252336033,1.2203720215088834
